show_id,title,type,release_year,date_added,date_added_year,date_added_month,rating,rating_system,rating_group,is_unrated,duration,duration_value,duration_unit,description
s5139,All Hail King Julien,TV Show,2017,2017-12-01,2017,12,TV-Y7,TV Parental Guidelines,Kids,False,5 Seasons,5,season,"In this Emmy winner for Outstanding Children's Animated Program, Madagascar booty-shaker King Julien takes on the jungle’s craziest adventures."
s514,Colony,TV Show,2018,2021-07-06,2021,7,TV-14,TV Parental Guidelines,Teen,False,3 Seasons,3,season,"When LA is invaded by outside forces and becomes a walled-in settlement, a former FBI agent and his wife risk everything to find their lost son."
s5140,Dhia Sofea,TV Show,2015,2017-12-01,2017,12,TV-14,TV Parental Guidelines,Teen,False,1 Season,1,season,"After discovering that she was adopted as an infant, a young woman embarks on a perilous quest to connect with her biological mother."
s5141,DreamWorks Home: For the Holidays,Movie,2017,2017-12-01,2017,12,TV-Y,TV Parental Guidelines,Kids,False,46 min,46,min,"Oh takes it upon himself to introduce Christmas joy to his fellow Boovs. Unfortunately, his well-meaning mission nearly destroys the city."
s5142,Kantaro: The Sweet Tooth Salaryman,TV Show,2017,2017-12-01,2017,12,TV-PG,TV Parental Guidelines,Family,False,1 Season,1,season,Elite publishing sales rep Kantaro wraps up his client visits in record time so he can secretly pursue his quest to indulge in the tastiest of sweets.
s5143,Monster Island,Movie,2017,2017-12-01,2017,12,TV-Y7,TV Parental Guidelines,Kids,False,81 min,81,min,"When a teenager discovers he's not really human, he ventures out to a remote island to explore his roots and confronts a series of wild challenges."
s5144,My Happy Family,Movie,2017,2017-12-01,2017,12,TV-14,TV Parental Guidelines,Teen,False,119 min,119,min,"A middle-aged wife and mother of two shocks her traditional, multigenerational Georgian household when she announces she's going to live by herself."
s5145,Oggy and the Cockroaches,TV Show,2017,2017-12-01,2017,12,TV-Y7,TV Parental Guidelines,Kids,False,1 Season,1,season,"Wimpy blue cat Oggy would like nothing more than to snooze, but he's constantly bothered by the three ugly cockroaches who have invaded his home."
s5146,Padamu Aku Bersujud,TV Show,2015,2017-12-01,2017,12,TV-14,TV Parental Guidelines,Teen,False,1 Season,1,season,"The son of poor farmers leaves his village to seek his fortune in Kuala Lumpur, where he meets a young woman who's also trying to better her life."
s5147,The Worthy,Movie,2016,2017-12-01,2017,12,TV-MA,TV Parental Guidelines,Mature,False,99 min,99,min,"In the near future, with civilization a thing of the past, a man puts his family in peril when he reluctantly lets outsiders into his compound."
s5148,TURN: Washington's Spies,TV Show,2017,2017-12-01,2017,12,TV-14,TV Parental Guidelines,Teen,False,4 Seasons,4,season,"Set in 1778, this period drama recounts the story of Abe Woodhull, an American cabbage farmer obliged to begin spying on the British enemy."
s5149,Voyeur,Movie,2017,2017-12-01,2017,12,TV-MA,TV Parental Guidelines,Mature,False,96 min,96,min,Legendary journalist Gay Talese unmasks a motel owner who spied on his guests for decades. But his bombshell story soon becomes a scandal of its own.
s515,Cuckoo,TV Show,2019,2021-07-06,2021,7,TV-MA,TV Parental Guidelines,Mature,False,5 Seasons,5,season,"Rachel shocks her proper British parents when she marries an American hippie, but it's just the first in a series of surprises for the family."
s5150,Man Down,TV Show,2017,2017-11-30,2017,11,TV-MA,TV Parental Guidelines,Mature,False,4 Seasons,4,season,"A childish idiot trapped in an adult's body, schoolteacher Dan hates his job, hates his girlfriend-less life and has good reason to fear his dad."
s5151,Broadchurch,TV Show,2017,2017-11-27,2017,11,TV-MA,TV Parental Guidelines,Mature,False,3 Seasons,3,season,"After a young boy is murdered in the small seaside town of Broadchurch, local detectives Ellie Miller and Alec Hardy are assigned the mysterious case."
s5152,Poster Boys,Movie,2017,2017-11-27,2017,11,PG-13,MPAA-like,Teen,False,128 min,128,min,"Three men are stunned to find their faces on a poster promoting vasectomies, and must prove to their upset loved ones that they're innocent victims."
s5153,Cuba and the Cameraman,Movie,2017,2017-11-24,2017,11,TV-14,TV Parental Guidelines,Teen,False,114 min,114,min,Emmy-winning filmmaker Jon Alpert chronicles the fortunes of three Cuban families over the course of four tumultuous decades in the nation's history.
s5154,The Girl from the Song,Movie,2016,2017-11-24,2017,11,TV-MA,TV Parental Guidelines,Mature,False,101 min,101,min,"When an aspiring musician falls for a carefree college student, he follows her to the Nevada desert to declare his love to her and find himself."
s5155,The Many Faces of Ito,TV Show,2017,2017-11-24,2017,11,TV-14,TV Parental Guidelines,Teen,False,1 Season,1,season,A jaded rom-com screenwriter in her 30s mines four love-sick women for their stories under the guise of providing them with romantic advice.
s5156,Trailer Park Boys: Out of the Park: USA,TV Show,2017,2017-11-24,2017,11,TV-MA,TV Parental Guidelines,Mature,False,1 Season,1,season,"The boys are back on the loose as Bubbles, Julian and Ricky head south of the Canadian border for some outrageous American adventures."
s5157,Bright: The Music Videos,TV Show,2017,2017-11-23,2017,11,TV-MA,TV Parental Guidelines,Mature,False,1 Season,1,season,"Explore the hit songs from the Will Smith film ""Bright"" in these music videos from Machine Gun Kelly, Bastille, Logic, Migos and friends."
s5158,Argon,TV Show,2017,2017-11-22,2017,11,TV-MA,TV Parental Guidelines,Mature,False,1 Season,1,season,"In a world filled with provocative (and often misleading) news, a passionate team of investigative TV reporters strives to bring truths to light."
s5159,Barbra: The Music ... The Mem'ries ... The Magic!,Movie,2017,2017-11-22,2017,11,TV-14,TV Parental Guidelines,Teen,False,109 min,109,min,"Iconic songstress Barbra Streisand culminates her 13-city tour in Miami with dazzling ballads, Broadway standards and stories from behind the scenes."
s516,Derry Girls,TV Show,2019,2021-07-06,2021,7,TV-MA,TV Parental Guidelines,Mature,False,2 Seasons,2,season,"Amidst the political conflict of Northern Ireland in the 1990s, five high school students square off with the universal challenges of being a teenager."
s5160,Godless,TV Show,2017,2017-11-22,2017,11,TV-MA,TV Parental Guidelines,Mature,False,1 Season,1,season,"A ruthless outlaw terrorizes the West in search of a former member of his gang, who’s found a new life in a quiet town populated only by women."
s5161,Beat Bugs: All Together Now,Movie,2017,2017-11-21,2017,11,TV-Y,TV Parental Guidelines,Kids,False,51 min,51,min,"After winning a local talent show, the Beat Bugs journey to compete on ""The Bug Factor,"" a televised singing contest held in faraway Rocket Ship Park."
s5162,Brian Regan: Nunchucks and Flamethrowers,Movie,2017,2017-11-21,2017,11,TV-PG,TV Parental Guidelines,Family,False,61 min,61,min,"Brian Regan takes relatable family humor to new heights as he talks board games, underwear elastic and looking for hot dogs in all the wrong places."
s5163,Saving Capitalism,Movie,2017,2017-11-21,2017,11,TV-PG,TV Parental Guidelines,Family,False,73 min,73,min,Former Secretary of Labor Robert Reich meets with Americans from all walks of life as he chronicles a seismic shift in the nation's economy.
s5164,A Christmas Prince,Movie,2017,2017-11-17,2017,11,TV-PG,TV Parental Guidelines,Family,False,92 min,92,min,Christmas comes early for an aspiring young journalist when she's sent abroad to get the scoop on a dashing prince who's poised to be king.
s5165,"Jim & Andy: The Great Beyond - Featuring a Very Special, Contractually Obligated Mention of Tony Clifton",Movie,2017,2017-11-17,2017,11,TV-MA,TV Parental Guidelines,Mature,False,94 min,94,min,"Through the lens of his stunningly immersive performance as Andy Kaufman, Jim Carrey ponders the meaning of life, reality, identity and career."
s5166,Longmire,TV Show,2017,2017-11-17,2017,11,TV-MA,TV Parental Guidelines,Mature,False,6 Seasons,6,season,This contemporary crime thriller focuses on a Wyoming sheriff who's rebuilding his life and career following the death of his wife.
s5167,Luna Petunia,TV Show,2017,2017-11-17,2017,11,TV-Y,TV Parental Guidelines,Kids,False,3 Seasons,3,season,"With help from her magic toy chest, fun-loving Luna Petunia enters the fantastic land of Amazia, where adventures, friendship and learning await."
s5168,Mudbound,Movie,2017,2017-11-17,2017,11,R,MPAA-like,Mature,False,135 min,135,min,"Two Mississippi families – one black, one white – confront the brutal realities of prejudice, farming and friendship in a divided World War II era."
s5169,Shot in the Dark,TV Show,2017,2017-11-17,2017,11,TV-MA,TV Parental Guidelines,Mature,False,1 Season,1,season,"Three rival freelance stringers scour the streets at night to film crime scenes, fires, accidents – and anything else they can sell to news outlets."
s517,Girl from Nowhere,TV Show,2021,2021-07-06,2021,7,TV-MA,TV Parental Guidelines,Mature,False,2 Seasons,2,season,"A mysterious, clever girl named Nanno transfers to different schools, exposing the lies and misdeeds of the students and faculty at every turn."
s5170,The Irregular at Magic High School,TV Show,2014,2017-11-15,2017,11,TV-14,TV Parental Guidelines,Teen,False,1 Season,1,season,"Siblings Tatsuya and Miyuki enroll at Magic High School, where Miyuki's honors status comes between her and her underachieving older brother."
s5171,The Method,TV Show,2015,2017-11-15,2017,11,TV-MA,TV Parental Guidelines,Mature,False,1 Season,1,season,An ambitious young law enforcement graduate is thrilled when her idol takes her on as a trainee. But his methods aren't anything like she imagined.
s5172,DeRay Davis: How to Act Black,Movie,2017,2017-11-14,2017,11,TV-MA,TV Parental Guidelines,Mature,False,66 min,66,min,"Dynamic comic DeRay Davis hits the stage like a ball of fire, nailing the finer points of living, dating and handling show business as a black man."
s5173,Bon Cop Bad Cop 2,Movie,2017,2017-11-11,2017,11,TV-MA,TV Parental Guidelines,Mature,False,126 min,126,min,"Two veteran buddy cops are back for a second chapter, this time to tackle a car theft ring that turns out to be much more than they bargained for."
s5174,Blazing Transfer Students,TV Show,2017,2017-11-10,2017,11,TV-MA,TV Parental Guidelines,Mature,False,1 Season,1,season,"Featuring the boys of Johnny's West, a gang of zany transfer students are recruited for a mysterious mission ordained by their shadowy principal."
s5175,Glitter Force Doki Doki,TV Show,2017,2017-11-10,2017,11,TV-Y7,TV Parental Guidelines,Kids,False,2 Seasons,2,season,Four girls summon their inner superheroes to defend Earth and the magical kingdom of Splendorius from King Mercenare and his minions.
s5176,Lady Dynamite,TV Show,2017,2017-11-10,2017,11,TV-MA,TV Parental Guidelines,Mature,False,2 Seasons,2,season,Comedian Maria Bamford stars in a series inspired by her own life. It's the sometimes surreal story of a woman who loses – and then finds – her s**t.
s5177,Mea Culpa,Movie,2017,2017-11-10,2017,11,TV-MA,TV Parental Guidelines,Mature,False,54 min,54,min,"Raw and outspoken, comedian Alexis de Anda bares her soul about weddings, exercise, sex, gynecologists, drugs and much more in this stand-up special."
s5178,The Killer,Movie,2017,2017-11-10,2017,11,TV-MA,TV Parental Guidelines,Mature,False,100 min,100,min,"In lawless badlands, reclusive Cabeleira sets out to discover the fate of his gunman father and grows to be a feared assassin himself."
s5179,Fate/Apocrypha,TV Show,2017,2017-11-07,2017,11,TV-MA,TV Parental Guidelines,Mature,False,2 Seasons,2,season,The theft of the Greater Grail from Fuyuki City leads to a splintered timeline in which the Great Holy Grail War is waged on an unprecedented scale.
s518,Good Morning Call,TV Show,2017,2021-07-06,2021,7,TV-14,TV Parental Guidelines,Teen,False,2 Seasons,2,season,"A high school girl finally gets her own apartment, but she has to share it with the most popular boy in school. No one can know they're living together."
s5180,Jerry Seinfeld: Comedian,Movie,2002,2017-11-07,2017,11,R,MPAA-like,Mature,False,81 min,81,min,Christian Charles's documentary follows established comedian Jerry Seinfeld and up-and-comer Orny Adams as they navigate the stand-up circuit.
s5181,Project Mc²,TV Show,2017,2017-11-07,2017,11,TV-G,TV Parental Guidelines,Family,False,6 Seasons,6,season,Teenage spy McKeyla teams up with three other super-smart girls to become secret agents who use their science and tech skills to save the day.
s5182,The Journey Is the Destination,Movie,2016,2017-11-07,2017,11,R,MPAA-like,Mature,False,123 min,123,min,Spirited 22-year-old activist and photojournalist Dan Eldon rushes to the frontline of a dangerous relief effort for Somalian refugees in this biopic.
s5183,Let It Fall: Los Angeles 1982-1992,Movie,2017,2017-11-06,2017,11,TV-MA,TV Parental Guidelines,Mature,False,144 min,144,min,This documentary chronicles simmering tension and broken trust between L.A.'s black community and police in the decade before the Rodney King riots.
s5184,Mubarakan,Movie,2017,2017-11-05,2017,11,PG-13,MPAA-like,Teen,False,153 min,153,min,"Chaos ensues after two orphaned twin brothers raised apart team up with their eccentric, unmarried uncle to find a solution to their romantic woes."
s5185,Akulah Balqis,TV Show,2015,2017-11-03,2017,11,TV-14,TV Parental Guidelines,Teen,False,1 Season,1,season,"A little girl must enter an orphanage after her parents are arrested, but her life takes a dramatic turn when she escapes and meets a model."
s5186,Alias Grace,TV Show,2017,2017-11-03,2017,11,TV-MA,TV Parental Guidelines,Mature,False,1 Season,1,season,"In 19th-century Canada, a psychiatrist weighs whether a murderess should be pardoned due to insanity. Based on Margaret Atwood's award-winning novel."
