show_id,director
s8365,Nicky Slimting Walker
s8366,Matthew Robinson
s8366,Ricky Gervais
s8368,Karyn Kusama
s837,Paween Purijitpanya
s8370,Phyllida Lloyd
s8371,Benjamin Cohen
s8371,Nicolas Cotto
s8373,Robin Swicord
s8375,Riri Riza
s8376,Karen Moncrieff
s8378,Tom Hooper
s8381,Alejandro Agresti
s8382,Timothy Reckart
s8383,Pieter-Jan De Pue
s8384,Gillian Armstrong
s8385,Daniel Stamm
s8386,Sean Penn
s8387,Rodrigo Van Der Put
s8388,Mark Craig
s8389,Dennis Scholl
s8389,Kareem Tabsch
s839,Pablo Faro
s8390,Rob Smat
s8391,Peter Spirer
s8392,Manish Jha
s8394,Jeff Baena
s8395,Blake Harris
s8395,Chris Bouchard
s8396,Mark Osborne
s8397,Florian Henckel von Donnersmarck
s8399,Yorgos Lanthimos
s840,Soudade Kaadan
s8400,Brian O'Malley
s8401,Jay Lyons
s8402,Robert Aldrich
s8403,Fred Durst
s8404,Joshua Oppenheimer
s8405,Peter Jackson
s8406,Peter Jackson
s8407,Marco Schnabel
s8408,Robert Cannan
s8408,Ross Adam
s8409,Stanisław Różewicz
s841,Letizia Lamartire
s8410,Johnny To
s8411,Robert Tate
s8413,John Mikulak
s8413,Joshua Brown
s8414,Martin Campbell
s8415,Lana Wachowski
s8415,Lilly Wachowski
s8416,Lana Wachowski
s8416,Lilly Wachowski
s8417,Lana Wachowski
s8417,Lilly Wachowski
s8418,Christopher Loren Ewers
s8418,Erik Ewers
s8418,Ken Burns
s8419,Park In-je
s842,Ray Jiang
s8420,William Wyler
s8421,Grant Heslov
s8426,Mads Matthiesen
s8427,Bryan Bertino
s8428,John Banas
s8431,James Bobin
s8433,Michael Radford
s8434,David Zucker
s8435,David Zucker
s8436,Barry Levinson
s8437,Stuart Heisler
s8439,Carly Stone
s8441,Dirk Laabs
s8441,Stefan Aust
s8442,Joe Johnston
s8442,Lasse Hallström
s8444,Charlie McDowell
s8445,Wenn V. Deramas
s8446,Adam McKay
s8447,John Duigan
s8448,Ben A. Williams
s8449,Mimi Leder
s845,Daniel Vernon
s8450,Alan J. Pakula
s8451,Jean-Pierre Devillers
s8452,Stephen Chbosky
s8453,Joel Schumacher
s8454,Philipp Stölzl
s8455,Shawn Levy
s8456,Peggy Holmes
s8457,Bryan Buckley
s8458,Jeff Newitt
s8458,Peter Lord
s8459,Derek Cianfrance
s846,Steve Gukas
s8460,Keerthi
s8461,Ahmad El-Badri
s8462,Robert Zemeckis
s8463,Randall Lobb
s8463,Robert McCallum
s8464,Chan-sang Lim
s8465,Brian A. Miller
s8466,Martha Coolidge
s8467,John Musker
s8467,Ron Clements
s8468,Na Hyeon
s8469,John Papola
s847,Tim Johnson
s8470,Gabriele Muccino
s8471,Brian Niles
s8471,Grant Korgan
s8473,Riri Riza
s8474,Francis Ford Coppola
s8476,Miriam Chandy Menacherry
s8478,Kevin Derek
s8479,Shaina Allen
s8480,Heber Cannon
s8480,Mariah Moore
s8480,Marston Sawyers
s8481,Alison MacLean
s8482,Ahmed Al-Badry
s8484,Steve Barker
s8485,Dejan Zečević
s8486,Hadi El Bagoury
s8487,Gore Verbinski
s8488,Lone Scherfig
s8489,N.D. Wilson
s8490,Curtis Hanson
s8492,Paul Dugdale
s8493,Christian E. Christiansen
s8494,David Michôd
s8495,Bruce Robinson
s8496,Austin Stark
s8497,Kristian Levring
s8498,Wayne Blair
s8499,Frank Oz
s85,Funke Akindele
s85,JJC Skillz
s8500,Gus Van Sant
s8501,Stephen Amezdroz
s8502,Chris Renaud
s8503,Tiller Russell
s8505,Abhishek Sharma
s8506,Giancarlo Esposito
s8507,Dino Risi
s8508,Will Eubank
s8508,William Eubank
s8509,Isaac Ezban
s851,Vishwesh Krishnamoorthy
s8510,Sunil Soraya
s8512,David Fincher
s8513,Peter Chelsom
s8514,James Ponsoldt
s8515,Krzysztof Zanussi
s8516,Brian Levant
s8517,Thomas Meadmore
s8518,Kyle Patrick Alvarez
s8521,Steven R. Monroe
s8522,Cosmo Feilding-Mellen
s8523,Stephan Rick
s8525,Cole D. Pruitt
s8525,Will Lockhart
s8526,Tony Scott
s8527,Anthony Minghella
s8528,Tobe Hooper
s8529,Mohamed Mostafa
s8529,Mohammed El-Tahawy
s8530,Lena Khan
s8531,Leanne Gater
s8532,Simon Wells
s8533,Robert Schwentke
s8535,Brendan Malloy
s8535,Emmett Malloy
s8536,David Koepp
s8537,Michael Winterbottom
s8538,Alex Brewer
s8538,Ben Brewer
s8539,David Briggs
s854,Zack Snyder
s8541,Kevin Donovan
s8543,Robert Luketic
s8544,Poj Arnon
s8547,Jean-Pierre Dardenne
s8547,Luc Dardenne
s8548,Errol Morris
s8549,Mark Neveldine
s8550,Ken Burns
s8550,Lynn Novick
s8551,Ossama Abu El Atta
s8551,Tarek Al Eryan
s8553,Russell Crowe
s8554,Jay Russell
s8555,Frank Coraci
s8556,Chito S. Roño
s8557,Niyi Akinmolayan
s8559,Robert Eggers
s8560,Kyle Rankin
s8562,Neil Rawles
s8563,Emil Ben-Shimon
s8564,Laurent Cantet
s8565,Michael Apted
s8566,Victoria Bromley
s8567,George Mendeluk
s8569,Peter Foott
s857,Uduak-Obong Patrick
s8570,Sze Yu Lau
s8571,Peter Svatek
s8572,Saheed Arafath
s8573,Charlotte Zwerin
s8574,David Shisgall
s8577,Derek Hui
s8578,Wim Bonte
s8579,Raam Reddy
s8580,Bin Bunluerit
s8581,Taika Waititi
s8582,Sam Liu
s8583,Benjamin Ross
s8584,Stephen Hopkins
s8585,Johnnie To
s8586,Mohamed Hamdy
s8587,Jordan Ross
s8588,John Sturges
s8588,William Wyler
s859,Mohamed Diab
s8590,Li Jun
s8591,Aditya Kripalani
s8592,Sameer Vidwans
s8595,Steve Loter
s8596,Sonny Marler
s8598,Aaron Woolf
s8598,Edward Ellis
s8598,Flor Salcedo
s8599,Beeban Kidron
s860,Amr Salama
s8600,Michael Cumming
s8602,Kyoko Miyake
s8603,Phil Roman
s8604,Roger Spottiswoode
s8607,Buddhadev Dasgupta
s8608,Maria Ripoll
s8609,Warren P. Sonoda
s861,Christopher Amos
s8611,Daniel Benmayor
s8612,Madhur Bhandarkar
s8613,Sukum Maetawanitch
s8614,Sang-ho Yeon
s8615,Danny Boyle
s8616,Jeffrey Nachmanoff
s8617,Wally Pfister
s8618,Stephen Daldry
s8619,Richard Bates Jr.
s862,Prakash Satam
s8620,Sam Hobkinson
s8621,Brad Rothschild
s8621,Jon Reiner
s8622,Ron Underwood
s8623,S.S. Wilson
s8624,Brent Maddock
s8625,S.S. Wilson
s8626,Don Michael Paul
s8627,Don Michael Paul
s8628,Adam Smith
s8629,Shyam Benegal
s8630,Mukul Anand
s8631,Jitender Pawar
s8632,Nicholas Zeig-Owens
s8633,Christina Clusiau
s8633,Shaul Schwarz
s8635,Tekin Girgin
s8636,Henry Hathaway
s8637,Preston A. Whitmore II
s8638,Jay Roach
s8639,Eli Craig
s864,Robert Rodriguez
s8640,Chandrakant Kulkarni
s8641,Anthony Veiller
s8641,Frank Capra
s8641,Hugh Stewart
s8641,John Huston
s8641,Roy Boulting
s8642,David Soren
s8643,Kevin Smith
s8644,Hidetaka Inazuka
s8646,Buz Wallick
s8649,Gary Young
s865,Milan Luthria
s8650,Kim Nguyen
s8651,Stefan Moore
s8651,Susan Lambert
s8652,James Toback
s8653,Anurag Kashyap
s8655,Benedict Andrews
s8656,Paul Feig
s8657,Michael Mazzola
s8658,Chris Burkard
s8659,Jonathan Glazer
s866,David Ayer
s8660,Erik Canuel
s8661,John Ford
s8662,Paul Andrew Williams
s8663,Sanjay Patel
s8664,Sherif Mandour
s8665,Jason Reitman
s8666,Pradeep Verma
s8667,Mohamed Hamdy
s8668,Mario Van Peebles
s8669,James McTeigue
s867,Eshom Nelms
s867,Ian Nelms
s8671,Pete Travis
s8672,Ram Gopal Varma
s8673,Ashu Trikha
s8674,Amanda Micheli
s8675,Gurinder Chadha
s8676,Brandon Dickerson
s8677,David L.G. Hughes
s8678,Harvey Lilley
s8679,Gary Michael Schultz
s868,James Moll
s8681,P.T. Kunju Muhammad
s8682,Ganesh Kadam
s8683,Yılmaz Erdoğan
s8684,Kushal Srivastava
s8686,Ed Lilly
s8687,Bilal Lashari
s8688,Param Gill
s8689,Anu Menon
s8690,Rob McKittrick
s8692,Robin Swicord
s8693,Marc Francis
s8693,Max Pugh
s8694,Alex Smith
s8694,Andrew J. Smith
s8695,Philip G. Atwell
s8696,Faraz Haider
s8697,Steven Spielberg
s8698,John Michael McDonagh
s8699,Hadi El Bagoury
s87,Thomas Sieben
s8700,Jack Zagha Kababie
s8702,Marina Zenovich
s8703,Tiffanie Hsu
s8704,Max Joseph
s8705,Chris Stokes
s8706,David Serrano
s8707,Jeremiah Zagar
s8708,Greg MacGillivray
s8709,Alejandro Agresti
s871,James Redford
s8710,Antoni Krauze
s8712,Chi Fat Chan
s8714,Ashish R. Mohan
s8715,Jun Falkenstein
s8715,Olly Reid
s8715,Stephen Donnelly
s8716,Abel Ferrara
s8717,Trevor Ryan
s8718,Stanisław Różewicz
s8719,Michael Fahey
s872,Kaashvie Nair
s8720,Huang Lei
s8723,Robert Zemeckis
s8724,Rebecca Harrison
s8725,Josh Mendoza
s8726,Riri Riza
s8726,Rudy Soedjarwo
s8728,Ritu Sarin
s8728,Tenzing Sonam
s8729,Heidi Brandenburg
s8729,Mathew Orzel
s873,J.D. Dillard
s8730,Marek Kanievska
s8731,Scott Zabielski
s8732,Noah Baumbach
s8733,Paul Raschid
s8734,Benjamin Turner
s8735,Drew Stone
s8736,Martin Scorsese
s8738,Alicky Sussman
s8738,Milla Harrison-Hansley
s8739,Dhruv Dhawan
s874,Nikhil Pherwani
s8740,Anatole Litvak
s8740,Frank Capra
s8743,Barry Sonnenfeld
s8744,Paul Dano
s8745,Morgan Matthews
s8746,Mel Stuart
s8747,Pascale Lamche
s8749,John Duigan
s8751,Debra Granik
s8752,Zach Braff
s8753,Theo Davies
s8754,Adrian Murray
s8755,Bart Freundlich
s8757,Barak Goodman
s8758,Oliver Stone
s876,Mae Czarina Cruz
s8760,Storm Theunissen
s8761,David Guy Levy
s8762,Yasir Nawaz
s8763,Mikhil Musale
s8764,John Huston
s8765,Lawrence Kasdan
s8766,Annie Clark
s8766,Jovanka Vuckovic
s8766,Karyn Kusama
s8766,Roxanne Benjamin
s8767,Rob Cohen
s8768,Lee Tamahori
s8769,Alfonso Cuarón
s8770,N. Chandra
s8771,Subhash Ghai
s8772,Ksshitij Chaudhary
s8773,Sangeeth Sivan
s8774,Kedar Shinde
s8775,Abu Bakr Shawky
s8777,Christian De Vita
s8778,Saratswadee Wongsomphet
s8779,Saratswadee Wongsomphet
s878,Praveen Kandregula
s8780,Kirati Nakintanon
s8782,Mark Risley
s8783,Kevin Smith
s8787,James Brown
s8788,Kenny Young
s8789,Ivona Juka
s879,Cecilia Verheyden
s8790,Cathy Garcia-Molina
s8791,Dennis Dugan
s8792,Jason Reitman
s8793,Mu Chu
s8794,Raja Gosnell
s8795,Mohamed Diab
s8799,Chandra Prakash Dwivedi
s880,Daniel Minahan
s8800,Avadhoot Gupte
s8802,Majid Al Ansari
s8803,David Fincher
s8805,Ruben Fleischer
s8806,Peter Hewitt
s8807,Mozez Singh
s882,Donovan Marsh
s883,Brent Dawes
s886,Leli Maki
s887,Uzodinma Okpechi
s888,Daniel Prochaska
s89,Marcus Clarke
s890,Joe Wright
s892,Matthew Vaughn
s893,Aditya Kripalani
s894,Adriano Rudiman
s895,David Pablos
s896,Alexandre Aja
s898,Cai Cong
s899,Samuel Olatunji
s9,Andy Devonshire
s900,Ramon Térmens
s902,Svetlana Cvetko
s904,Martin Prakkat
s905,Baran bo Odar
s906,Zhang Chong
s907,Yılmaz Erdoğan
s908,Shantrelle P. Lewis
s91,Alice Waddington
s910,Ivan Ayr
s911,Anthony Mandler
s912,Vijay Roche
s914,Stanley Menino D'Costa
s915,Jennifer Brea
s916,Julia von Heinz
s917,Niels Arden Oplev
s918,Don Argott
s918,Sheena M. Joyce
s92,Mona Achache
s92,Patricia Tourancheau
s920,Joshua Zeman
s923,Duncan Skiles
s925,Sean McNamara
s927,Vondie Curtis-Hall
s929,Robert Radler
s930,Roel Reiné
s931,Todd Phillips
s932,Dean Parisot
s933,Paul Greengrass
s934,Lasse Hallström
s935,Justin Kelly
s936,Conrad Vernon
s936,Eric Darnell
s936,Tom McGrath
s938,Suhas Kadav
s939,Suhas Kadav
s94,Alexis Almström
s940,Suhas Kadav
s941,Suhas Kadav
s942,Suhas Kadav
s943,Clint Eastwood
s944,Jeff Wadlow
s945,Charles Martin
s946,Stella Corradi
s947,Roland Emmerich
s948,Kevin Macdonald
s949,Ann Deborah Fishman
s95,Raja Gosnell
s950,Chris Gorak
s951,Peter Jackson
s952,Roger Kumble
s953,Jonathan Lynn
s954,Courtney Hunt
s955,Nancy Florence Savard
s955,Pierre Greco
s956,Andrew Davis
s957,Kevin Smith
s959,Tosin Igho
s960,Chaitanya Tamhane
s961,Oriol Paulo
s962,Jeff Rowe
s962,Mike Rianda
s963,Johannes Roberts
s965,Robert Pulcini
s965,Shari Springer Berman
s967,Pedro Antonio
s97,Stephen Kijak
s970,John Wells
s971,Jonathan Liebesman
s972,Maria Pulera
s974,Santhosh Viswanath
s975,Seema Pahwa
s977,Ozan Açıktan
s978,Meltem Bozoflu
s979,Hakan Algül
s980,Birkan Pusa
s980,Selçuk Aydemir
s981,Selçuk Aydemir
s982,Ömer Faruk Sorak
s983,Şenol Sönmez
s984,Alexis Morante
s985,Burak Aksak
s986,Kıvanç Baruönü
s987,Kıvanç Baruönü
s988,Rindala Kodeih
s989,Kongkiat Khomsiri
s990,Bedran Güzel
s991,Hakan Algül
s992,Marwan Nabil
s993,Daito Manabe
s993,MIKIKO
s995,Kayode Kasum
s996,Yılmaz Erdoğan
s996,Ömer Faruk Sorak
s997,Takashi Shimizu
